Code UIC;uic7;Libelle point d'arret;Libelle;Libelle STIF (info voyageurs);Libelle SMS gare;Nom Gare;Adresse;Code INSEE commune;Commune;X (Lambert II etendu);Y (Lambert II etendu);Coord GPS (WGS84);Zone Navigo;Gare non SNCF
87382366;873823;LE VAL D'OR;LE VAL D'OR;GARE DU VAL D OR;Le Val-d'Or;Le Val d'Or;33, Avenue Alfred Belmontet 92210 Saint Cloud;92064;Saint-Cloud;591209.0;2428737.0;48.8569094152, 2.21677050352;3.0;0.0
87382655;873826;CERGY LE HAUT;CERGY LE HAUT;GARE DE CERGY LE HAUT;Cergy le H.;Cergy le Haut;Rue de l'Espérance;95127;Cergy;576283.0;2450103.0;49.0485388268, 2.01227395158;5.0;0.0
87381889;873818;HERBLAY;HERBLAY;GARE DE HERBLAY;Herblay;Herblay;Place Gabriel Peri 95220 Herblay;95306;Herblay;587220.0;2443593.0;48.9903516533, 2.16198853167;4.0;0.0
87382473;873824;L'ETANG LA VILLE;L'ETANG LA VILLE;GARE DE L ETANG LA VILLE;L'Etang-la-V;L'Étang-la-Ville;;78224;L'Etang-la-Ville;580936.0;2430013.0;48.8681535535, 2.07679348122;5.0;0.0
87382812;873828;MAREIL MARLY;MAREIL MARLY;GARE DE MAREIL MARLY;Mareil Marly;Mareil-Marly;;78367;Mareil-Marly;581127.0;2431489.0;48.8814243962, 2.07932950165;4.0;0.0
87386763;873867;EPONE MEZIERES;EPONE MEZIERES;GARE D'EPONES MEZIERES;Epônes-Méz.;Épône - Mézières-sur-Seine;Place de la Gare 78680 Epône;78217;Epône;561323.0;2440699.0;48.9633027296, 1.80862937113;5.0;0.0
87393124;873931;SEVRES RIVE GAUCHE;SEVRES RIVE GAUCHE;GARE DE SEVRES RIVE GAUCHE;Sèvres RG;Sèvres Rive Gauche;1 Rue Auguste Rodin 92310 Sèvres;92072;Sèvres;591042.0;2424776.0;48.8213074115, 2.21458013796;3.0;0.0
87393165;873931;PORCHEFONTAINE;PORCHEFONTAINE;GARE DE PORCHEFONTAINE;Porchefont.;Porchefontaine;Avenue de Porchefontaine 78000 Versailles;78646;Versailles;586563.0;2422066.0;48.7968721628, 2.15370348977;4.0;0.0
87393298;873932;LE PERRAY;LE PERRAY;GARE DU PERRAY;Le Perray;Le Perray-en-Yvelines;Place de la Gare 78610 Le Perray en Yvelines;78486;Le Perray-en-Yvelines;564634.0;2410556.0;48.6925852309, 1.85633484373;5.0;0.0
87386417;873864;SARTROUVILLE;SARTROUVILLE;GARE DE SARTROUVILLE;Sartrouville;Sartrouville;Places des fusillés par la rue Lamartine;78586;Sartrouville;586857.0;2437743.0;48.9377726159, 2.15721464809;4.0;0.0
87393041;873930;PONT DE L'ALMA;PONT DE L'ALMA;PONT DE L ALMA;Pt de l'Alma;Pont de l'Alma;Place de la Résistance 75007 Paris;75107;Paris;597451.0;2429303.0;48.8620519436, 2.30178420665;1.0;0.0
87393314;873933;RAMBOUILLET;RAMBOUILLET;GARE DE RAMBOUILLET;Rambouillet;Rambouillet;1 Place Fernand Prudhomme 78120 Rambouillet;78517;Rambouillet;562748.0;2405139.0;48.6437876582, 1.83120236411;5.0;0.0
87391565;873915;CLAMART;CLAMART;GARE DE CLAMART;Clamart;Clamart;Place de la Gare 92140 Clamart;92023;Clamart;595337.0;2423945.0;48.8138845157, 2.27304791512;2.0;0.0
87391003;873910;PARIS MONTPARNASSE (GARE MONTPARNASSE);PARIS MONTPARNASSE;GARE MONTPARNASSE;;Paris Montparnasse;Place Raoul Dautry;75114;Paris;598749.0;2426905.0;48.8405039394, 2.3194723448;1.0;0.0
87387001;873870;EVREUX;EVREUX;GARE D'EVREUX EMBRANCHEMENT;;Évreux Normandie;;27229;Evreux;513153.0;2447374.0;49.0185587603, 1.14988766626;100.0;0.0
87543207;875432;AVENUE DU PRESIDENT KENNEDY - Maison de Radio France;AVENUE DU PRESIDENT KENNEDY - Maison de Radio France;AVENUE DU PRESIDENT KENNEDY;Av. Kennedy;Avenue du Président Kennedy Radio France;6, Rue du Ranelagh 75016 Paris;75116;Paris;595874.0;2428306.0;48.8530831497, 2.28031289395;1.0;0.0
87545202;875452;SAINT-MICHELSUR ORGE;SAINT-MICHELSUR ORGE;GARE DE ST MICHEL SUR ORGE;St Michel /O;Saint-Michel-sur-Orge;Rue Anatole France 91240 Saint-Michel-sur-Orge;91570;Saint-Michel-sur-Orge;597795.0;2404078.0;48.6353259804, 2.30660399448;5.0;0.0
87545228;875452;EPINAY SUR ORGE;EPINAY SUR ORGE;GARE D'EPINAY SUR ORGE;Epinay / O;Épinay-sur-Orge;1, Place Stalingrad 91360 Epinay-sur-Orge;91216;Epinay-sur-Orge;599662.0;2407869.0;48.6694066029, 2.33192121737;4.0;0.0
87545194;875451;BRETIGNY;BRETIGNY;GARE DE BRETIGNY;Brétigny;Brétigny-sur-Orge;Place Pierre Venin 91220 Brétigny-sur-Org;91103;Brétigny-sur-Orge;597477.0;2400892.0;48.6066856038, 2.3023104096;5.0;0.0
87543181;875431;BOULAINVILLIERS;BOULAINVILLIERS;BOULAINVILLIERS;Boulainvill.;Boulainvilliers;52, Rue des Vignes 75016 Paris;75116;Paris;595474.0;2428756.0;48.8571247692, 2.27486035986;1.0;0.0
87545251;875452;ATHIS MONS;ATHIS MONS;GARE D'ATHIS MONS;Athis Mons;Athis-Mons;Place de Rothenbourg ob der Tauber 91200 Athis-Mons;91027;Athis-Mons;604906.0;2412698.0;48.7127944, 2.40314310669;4.0;0.0
87545152;875451;CHAMARANDE;CHAMARANDE;GARE DE CHAMARANDE;Chamarande;Chamarande;Place de la Gare 91730 Chamarande;91132;Chamarande;591137.0;2390693.0;48.5149456565, 2.21658535038;5.0;0.0
87545467;875454;ARPAJON;ARPAJON;GARE D'ARPAJON;Arpajon;Arpajon;Rue Aristide Briand 91290 Arpajon;91021;Arpajon;592945.0;2398615.0;48.5861831007, 2.24091796258;5.0;0.0
87545244;875452;JUVISY;JUVISY;GARE DE JUVISY;Juvisy;Juvisy-sur-Orge;;91326;Juvisy-sur-Orge;603440.0;2410102.0;48.6894695504, 2.38321063154;4.0;0.0
87431791;874317;ROUGEMONT CHANTELOUP (T4);ROUGEMONT CHANTELOUP;ROUGEMONT CHANTELOUP;;Rougemont Chanteloup;;93071;Sevran;613142.0;2436948.0;48.9306303553, 2.51575588791;4.0;0.0
87681809;876818;VILLENEUVE TRIAGE;VILLENEUVE TRIAGE;GARE DE VILLENEUVE TRIAGE;Villeneuve T;Villeneuve-Saint-Georges Triage ->;2 Avenue de Choisy 94190 Villeneuve St Georges;94078;Villeneuve-Saint-Georges;607494.0;2416358.0;48.745666991, 2.43835838754;4.0;0.0
87681247;876812;LE VERT DE MAISONS;LE VERT DE MAISONS;GARE DU VERT DE MAISONS;Vert de M;Le Vert de Maisons;Avenue de la Liberté 94700 Maisons Alfort;94046;Maisons-Alfort;607032.0;2421172.0;48.7889407184, 2.43215833774;3.0;0.0
87545491;875454;BREUILLET VILLAGE;BREUILLET VILLAGE;GARE DE BREUILLET VILLAGE;Breuillet v.;Breuillet Village;Rue de la Gare 91650 Breuillet;91105;Breuillet;587814.0;2396256.0;48.5649002906, 2.17146323878;5.0;0.0
87545509;875455;SAINT-CHERON;SAINT-CHERON;GARE DE ST CHERON;St Cheron;Saint-Chéron;Place de la Gare 91530 Saint-Chéron;91540;Saint-Chéron;584420.0;2394714.0;48.5509652776, 2.12555154219;5.0;0.0
87547307;875473;MUSEE D'ORSAY;MUSEE D'ORSAY;MUSEE D ORSAY;M. d'Orsay;Musée d'Orsay;7, Quai Anatole France 75007 Paris;75107;Paris;599372.0;2428992.0;48.8592617784, 2.327951672;1.0;0.0
87681361;876813;EVRY - Val de Seine;EVRY - Val de Seine;GARE D'EVRY;Evry;Évry;Avenue du Gl Patton 91000 Evry;91228;Evry;608516.0;2403998.0;48.6345552996, 2.45200315248;5.0;0.0
87546226;875462;LES SAULES;LES SAULES;GARE DES SAULES;Les Saules;Les Saules;Voie les Saules 94310 Orly;94054;Orly;605946.0;2416325.0;48.7453864158, 2.41731902384;4.0;0.0
87681486;876814;MAISSE;MAISSE;GARE DE MAISSE;Maisse;Maisse;Rue de Milly 91720 Maisse;91359;Maisse;604216.0;2377190.0;48.3935999978, 2.39342651735;5.0;0.0
87682211;876822;FONTAINEBLEAU AVON;FONTAINEBLEAU AVON;GARE DE FONTAINEBLEAU AVON;;Fontainebleau - Avon;Place de la gare 77210 Avon;77014;Avon;628874.0;2379793.0;48.416373943, 2.7264708082;5.0;0.0
87682435;876824;HERICY;HERICY;GARE DE HERICY;;Héricy;Avenue Fernand Dalaine 77850 Hericy;77226;Héricy;631375.0;2382752.0;48.442859651, 2.76046271779;5.0;0.0
87271122;872711;EPINAY VILLETANEUSE;EPINAY VILLETANEUSE;GARE D'EPINAY VILLETANEUSE;Epinay V.;Épinay-sur-Seine - Villetaneuse;Route de Saint-Leu 93800 Villetaneuse;93031;Epinay-sur-Seine;599439.0;2440021.0;48.9583799869, 2.32884820025;3.0;0.0
87271478;872714;LE BLANC MESNIL;LE BLANC MESNIL;GARE DE BLANC MESNIL;Blanc-Mesnil;Le Blanc-Mesnil;Rue Pierre Semard, 93150, Le Blanc Mesnil;93007;Le Blanc-Mesnil;610328.0;2437146.0;48.9324610128, 2.47737901135;3.0;0.0
87271536;872715;DAMMARTIN JUILLY SAINT-MARD;DAMMARTIN JUILLY SAINT-MARD;GARE DE DAMMARTIN JUILLY ST MARD;;Dammartin-en-Goële - Juilly - Saint-Mard;1 place de la gare 77230 Saint-Mard;77420;Saint-Mard;626505.0;2448270.0;49.0319624789, 2.6987299167;5.0;0.0
87272039;872720;SEUGY;SEUGY;GARE DE SEUGY;Seugy;Seugy;rue de la gare 95270 Seugy;95594;Seugy;604601.0;2457922.0;49.1192234592, 2.39948681935;5.0;0.0
87271031;872710;PARIS NORD (GARE DU NORD);PARIS NORD;GARE DU NORD SURFACE;Gare du Nord;Gare du Nord Surface;;75110;Paris;601529.0;2431239.0;48.8794550008, 2.35733955798;1.0;0.0
87271205;872712;GENNEVILLIERS;GENNEVILLIERS;GARE DE GENNEVILLIERS;Gennevill.;Gennevilliers;;92036;Gennevilliers;597844.0;2437276.0;48.9337077898, 2.30709579749;3.0;0.0
87271551;872715;LE PLESSIS BELLEVILLE;LE PLESSIS BELLEVILLE;GARE DU PLESSIS BELLEVILLE;;Le Plessis-Belleville;;60500;Le Plessis-Belleville;629830.0;2455427.0;49.0961273605, 2.7446768019;5.0;0.0
87116392;871163;LA FERTE GAUCHER;LA FERTE GAUCHER;GARE DE LA FERTE GAUCHER;;La Ferté-Gaucher;;77182;La Ferté-Gaucher;670660.0;2420906.0;48.7827110308, 3.29755777978;5.0;0.0
87116632;871166;LIZY SUR OURCQ;LIZY SUR OURCQ;GARE DE LIZY SUR OURCQ;;Lizy-sur-Ourcq;;77257;Lizy-sur-Ourcq;650871.0;2447274.0;49.0215418405, 3.03159105379;5.0;0.0
87271585;872715;ORMOY VILLERS;ORMOY VILLERS;GARE D'ORMOY VILLERS;;Ormoy-Villers;;60479;Ormoy-Villers;636584.0;2467126.0;49.2008926273, 2.83811205149;100.0;0.0
87393884;873938;VILLIERS NEAUPHLE PONTCHARTRAIN;VILLIERS NEAUPHLE PONTCHARTRAIN;GARE DE VILLIERS NEAUPHLE PONTCHARTRAIN;Villiers N.;Villiers-Saint-Fréderic - Neauphle-le-Château - Jouars-Pontchartrain;Place de la Gare 78640 Villiers Saint Frédérique;78683;Villiers-Saint-Fréderic;566250.0;2424213.0;48.8154213377, 1.87718983087;5.0;0.0
87758169;877581;LE PARC DE SAINT-MAUR;LE PARC DE SAINT-MAUR;GARE DU PARC DE ST MAUR;;Le Parc de Saint-Maur;;94068;Saint-Maur-des-Fossés;610959.0;2422981.0;48.8051451207, 2.48562114946;3.0;1.0
87758359;877583;NOISIEL;NOISIEL;GARE DE NOISIEL;;Noisiel;;77337;Noisiel;620552.0;2427283.0;48.8435754749, 2.61635637918;5.0;1.0
87113472;871134;LE RAINCY VILLEMOMBLE MONTFERMEIL;LE RAINCY VILLEMOMBLE MONTFERMEIL;GARE DU RAINCY VILLEMOMBLE;Le Raincy;Le Raincy - Villemomble - Montfermeil;Cour de la gare 93340 Le Raincy;93062;Le Raincy;612881.0;2432346.0;48.8892773749, 2.51205637004;4.0;0.0
87276386;872763;SARCELLES SAINT-BRICE;SARCELLES SAINT-BRICE;GARE DE SARCELLES ST BRICE;Sarcelles;Sarcelles - Saint-Brice-sous-Forêt;Boulevard du Docteur Galvani / Place de la Gare;95539;Saint-Brice-sous-Foret;602339.0;2444129.0;48.9952928969, 2.36844640671;4.0;0.0
87276105;872761;SAINT-OUEN L'AUMONE;SAINT-OUEN L'AUMONE;GARE DE ST OUEN L AUMONE;St Ouen l'A;Saint-Ouen-l'Aumône;rue du 8 mai 1945 95310 Saint-Ouen-l'Aumône;95572;Saint-Ouen-l'Aumône;583177.0;2449738.0;49.0454779554, 2.10653399744;5.0;0.0
87281899;872818;HAUSSMANN SAINT-LAZARE;HAUSSMANN SAINT-LAZARE;HAUSSMANN ST LAZARE;Haussmann;Haussmann Saint-Lazare;13 Rue d'Amsterdam 75008 Paris;75109;Paris;599394.0;2430580.0;48.8735337311, 2.32824885164;1.0;0.0
87276022;872760;ENGHIEN LES BAINS;ENGHIEN LES BAINS;GARE D'ENGHIEN LES BAINS;Enghien;Enghien-les-Bains;rue du Départ, 95880 Enghien-les-Bains;95210;Enghien-les-Bains;597805.0;2441649.0;48.9730065501, 2.3065405136;4.0;0.0
87276642;872766;BESSANCOURT;BESSANCOURT;GARE DE BESSANCOURT;Bessancourt;Bessancourt;Avenue Dupressoir de la Chardonnière 95550 Bessancourt;95060;Bessancourt;590746.0;2448636.0;49.0357302371, 2.21002564995;5.0;0.0
87276147;872761;EPLUCHES;EPLUCHES;GARE D'EPLUCHES;Epluches;Épluches;Impasse de la Gare 95310 Saint-Ouen-l'Aumône;95572;Saint-Ouen-l'Aumône;584312.0;2450746.0;49.0545647101, 2.12201152598;5.0;0.0
87276097;872760;PIERRELAYE;PIERRELAYE;GARE DE PIERRELAYE;Pierrelaye;Pierrelaye;Place du 8 Mai 1945 95480 Pierrelaye;95488;Pierrelaye;586613.0;2446838.0;49.0194997296, 2.15359623504;5.0;0.0
87276584;872765;ERMONT HALTE;ERMONT HALTE;GARE D'ERMONT HALTE;Ermont Halte;Ermont;Rue de la Halte 95120 Ermont;95219;Ermont;594634.0;2443520.0;48.9898013025, 2.26322997895;4.0;0.0
87272054;872720;THIEUX NANTOUILLET;THIEUX NANTOUILLET;GARE DE THIEUX NANTOUILLET;;Thieux - Nantouillet;Rue des Trois-villes 77230 Thieux;77462;Thieux;625179.0;2445676.0;49.008705923, 2.68045376536;5.0;0.0
87366922;873669;SAINT-GERMAIN EN LAYE BEL AIR FOURQUEUX;SAINT-GERMAIN EN LAYE BEL AIR FOURQUEUX;GARE DE ST GERMAIN BEL AIR FOURQUEUX;St Germain B;Saint-Germain-en-Laye Bel-Air - Fourqueux;Place du Préfet Claude Erignac 78100 Saint Germain en Laye;78551;Saint-Germain-en-Laye;580590.0;2433004.0;48.8950238658, 2.07194236158;4.0;0.0
87393892;873938;MONTFORT L'AMAURY MERE;MONTFORT L'AMAURY MERE;GARE DE MONTFORT L AMAURY MERE;Montfort l'A;Montfort-l'Amaury - Méré;Place Louis Valtou 78490 Méré;78389;Méré;561705.0;2422819.0;48.8026374764, 1.81546288723;5.0;0.0
87393447;873934;ORGERUS BEHOUST;ORGERUS BEHOUST;GARE D'ORGERUS BEHOUST;Orgerus Béh.;Orgerus - Béhoust;Rue de la Gare 78910 Orgerus;78465;Orgerus;553526.0;2425617.0;48.8272442915, 1.70387667474;5.0;0.0
87393611;873936;LONGJUMEAU;LONGJUMEAU;GARE DE LONGJUMEAU;Longjumeau;Longjumeau;Place de la Gare 91160 Longjumeau;91345;Longjumeau;596898.0;2411515.0;48.7021715574, 2.29438365384;4.0;0.0
87393538;873935;VAUBOYEN;VAUBOYEN;GARE DE VAUBOYEN;Vauboyen;Vauboyen;Rue de Vauboyen 78350 Jouy-en-Josas;78322;Jouy-en-Josas;589373.0;2417861.0;48.7591305371, 2.19203757667;4.0;0.0
87415885;874158;ROSNY SUR SEINE;ROSNY SUR SEINE;GARE DE ROSNY SUR SEINE;;Rosny-sur-Seine;Rue de la Gare 78710 Rosny Sur Seine;78531;Rosny-sur-Seine;548315.0;2444570.0;48.9971698871, 1.63062589505;5.0;0.0
87415893;874158;BONNIERES;BONNIERES;GARE DE BONNIERES;;Bonnières;Place du 8 Mai 1945 78270 Bonnières sur seine;78089;Bonnières-sur-Seine;544763.0;2449214.0;49.0386031492, 1.58150822592;5.0;0.0
87430884;874308;JOUY SUR MORIN MONUMENT;JOUY SUR MORIN MONUMENT;JOUY SUR MORIN MONUMENT;;Jouy-sur-Morin Monument aux Morts;;77240;Jouy-sur-Morin;668922.0;2421772.0;48.7906825339, 3.27406177755;5.0;0.0
87430819;874308;LA FERTE GAUCHER CENTRE;LA FERTE GAUCHER CENTRE;LA FERTE GAUCHER CENTRE;;La Ferté-Gaucher;;77182;La Ferté-Gaucher;671351.0;2420870.0;48.7823112378, 3.30694912567;5.0;0.0
87393470;873934;MARCHEZAIS BROUE;MARCHEZAIS BROUE;GARE DE MARCHEZAIS BROUE;;Marchezais - Broué;;28235;Marchezais;539466.0;2419205.0;48.7684451651, 1.51341158058;100.0;0.0
87113704;871137;ROSNY SOUS BOIS;ROSNY SOUS BOIS;GARE DE ROSNY SOUS BOIS;Rosny Sous B;Rosny-sous-Bois;1 place des Martyrs de la Résistance 93110 ROSNY-SOUS-BOIS;93064;Rosny-sous-Bois;610943.0;2430279.0;48.8707365481, 2.48559085409;3.0;0.0
87113696;871136;ROSNY BOIS PERRIER;ROSNY BOIS PERRIER;GARE DE ROSNY BOIS PERRIER;Rosny B. P.;Rosny-sous-Bois Perrier;Rue Léon Blum 93110 Rosny sous bois;93064;Rosny-sous-Bois;610640.0;2431610.0;48.8827036731, 2.48149612336;3.0;0.0
87111278;871112;PORTE DE CLICHY;PORTE DE CLICHY;PORTE DE CLICHY;P. de Clichy;Porte de Clichy;190 ter, Avenue de Clichy 75017 Paris;75117;Paris;598379.0;2432865.0;48.8940677111, 2.31441088724;1.0;0.0
87113878;871138;ALLEE DE LA TOUR RENDEZ-VOUS (T4);ALLEE DE LA TOUR RENDEZ-VOUS;ALLEE DE LA TOUR RENDEZ VOUS;;Allée de la Tour Rendez-Vous;Boulevard d'Aulnay 93250 Villemomble;93077;Villemomble;612434.0;2433184.0;48.8968173808, 2.50598887899;4.0;0.0
87116210;871162;TOURNAN;TOURNAN;GARE DE TOURNAN;Tournan;Tournan;1 rue Georges Clémenceau 77220 TOURNAN-EN-BRIE;77470;Tournan-en-Brie;631119.0;2415717.0;48.7391987163, 2.7593959944;5.0;0.0
87116137;871161;LONGUEVILLE;LONGUEVILLE;GARE DE LONGUEVILLE;Longueville;Longueville;Rue de Verdun 77650 Longueville;77260;Longueville;667488.0;2390918.0;48.5135111491, 3.24968452995;5.0;0.0
87116160;871161;PROVINS;PROVINS;GARE DE PROVINS;Provins;Provins;Avenue Jean Jaures 77160 Provins;77379;Provins;671359.0;2395657.0;48.555694263, 3.30284528743;5.0;0.0
87116285;871162;MOUROUX;MOUROUX;GARE DE MOUROUX;;Mouroux;Avebue de la gare 77120 Mouroux;77320;Mouroux;651937.0;2424139.0;48.813550996, 3.04331621776;5.0;0.0
87116343;871163;CHAILLY BOISSY LECHATEL;CHAILLY BOISSY LECHATEL;GARE DE CHAILLY BOISSY LE CHATEL;;Chailly - Boissy-le-Châtel;;77070;Chailly-en-Brie;659958.0;2424305.0;48.8143452308, 3.15249004519;5.0;0.0
87116327;871163;ESBLY;ESBLY;GARE D'ESBLY;Esbly;Esbly;;77171;Esbly;634794.0;2433973.0;48.9030870706, 2.81083070974;5.0;0.0
87682526;876825;PONTHIERRY PRINGY;PONTHIERRY PRINGY;GARE DE PONTHIERRY PRINGY;Ponthierry;Saint-Fargeau-Ponthierry - Pringy;Rue Maurice Leroy 77310 Saint Fargeau-Ponthierry;77407;Saint-Fargeau-Ponthierry;615373.0;2392938.0;48.5350074152, 2.54460207204;5.0;0.0
87684118;876841;BOURRON MARLOTTE GREZ;BOURRON MARLOTTE GREZ;GARE DE BOURRON MARLOTTE GREZ;;Bourron-Marlotte - Grez-sur-Loing;Avenue Blaise de Montesquiou 77780 Bourron-Marlotte;77048;Bourron-Marlotte;626381.0;2370480.0;48.3327513392, 2.69223391218;5.0;0.0
87684407;876844;BOIGNEVILLE;BOIGNEVILLE;GARE DE BOIGNEVILLE;Boigneville;Boigneville;Place de la Gare 91720 Boigneville;91069;Boigneville;603146.0;2371489.0;48.342350244, 2.3789411123;5.0;0.0
87684191;876841;BAGNEAUX SUR LOING;BAGNEAUX SUR LOING;GARE DE BAGNEAUX SUR LOING;;Bagneaux-sur-Loing;Place de la gare 77167 Bagneaux-sur-Loing;77016;Bagneaux-sur-Loing;627251.0;2359136.0;48.230720823, 2.70325251947;5.0;0.0
87683219;876832;VILLENEUVE SUR YONNE;VILLENEUVE SUR YONNE;GARE DE VILLENEUVE SUR YONNE;;Villeneuve-sur-Yonne;;89464;Villeneuve-sur-Yonne;670766.0;2343287.0;48.0849399517, 3.28625332401;100.0;0.0
87758128;877581;FONTENAY SOUS BOIS;FONTENAY SOUS BOIS;GARE DE FONTENAY SOUS BOIS;;Fontenay-sous-Bois;;94033;Fontenay-sous-Bois;609388.0;2427238.0;48.843430303, 2.46433886226;3.0;1.0
87758029;877580;NANTERRE PREFECTURE;NANTERRE PREFECTURE;GARE DE NANTERRE PREFECTURE;;Nanterre Préfecture;;92050;Nanterre;591683.0;2433045.0;48.895632969, 2.22314127514;3.0;1.0
87758052;877580;RUEIL MALMAISON;RUEIL MALMAISON;GARE DE RUEIL MALMAISON;;Rueil-Malmaison;;92063;Rueil-Malmaison;587870.0;2432126.0;48.8873126905, 2.17119529456;3.0;1.0
87683201;876832;ETIGNY VERON;ETIGNY VERON;GARE D'ETIGNY VERON;;Étigny - Véron;;89160;Etigny;670960.0;2349200.0;48.1380851657, 3.28981843096;100.0;0.0
87684233;876842;DORDIVES;DORDIVES;GARE DE DORDIVES;;Dordives;;45127;Dordives;631704.0;2349920.0;48.1476530629, 2.76250789444;100.0;0.0
87758896;877588;SAINT-REMY LES CHEVREUSE;SAINT-REMY LES CHEVREUSE;GARE DE ST REMY LES CHEVREUSE;;Saint-Rémy-lès-Chevreuse;;78575;Saint-Rémy-lès-Chevreuse;580431.0;2411627.0;48.7028869861, 2.07076307637;5.0;1.0
87758813;877588;PALAISEAU VILLEBON;PALAISEAU VILLEBON;GARE DE PALAISEAU VILLEBON;;Palaiseau - Villebon-sur-Yvette;;91477;Palaiseau;592688.0;2412131.0;48.7076740717, 2.23720264144;4.0;1.0
87758888;877588;COURCELLE SUR YVETTE;COURCELLE SUR YVETTE;GARE DE COURCELLE SUR YVETTE;;Courcelle sur Yvette;;91272;Gif-sur-Yvette;582513.0;2411404.0;48.7009426381, 2.09904538368;5.0;1.0
87758714;877587;FONTENAY AUX ROSES;FONTENAY AUX ROSES;GARE DE FONTENAY AUX ROSES;;Fontenay-aux-Roses;;92032;Fontenay-aux-Roses;596727.0;2421014.0;48.7875498744, 2.29198724405;3.0;1.0
87758649;877586;CITE UNIVERSITAIRE;Cité Universitaire;CITE UNIVERSITAIRE;;Cité Universitaire;;75114;Paris;600296.0;2424618.0;48.8199505249, 2.34053480316;1.0;1.0
87758821;877588;LOZERE;LOZERE;GARE DE LOZERE;;Lozère;;91477;Palaiseau;590803.0;2411961.0;48.7061217032, 2.2116059812;4.0;1.0
87113217;871132;NOISY LE SEC;NOISY LE SEC;GARE DE NOISY LE SEC;Noisy le Sec;Noisy-le-Sec;Rue de la gare 93130 Noisy le sec;93053;Noisy-le-Sec;609055.0;2433165.0;48.896702921, 2.45993049229;3.0;0.0
87113894;871138;FREINVILLE SEVRAN (T4);FREINVILLE SEVRAN;FREINVILLE SEVRAN;;Sevran Freinville;Boulevard d'Aulnay 93270 Sevran;93071;Sevran;613380.0;2436549.0;48.9270396905, 2.5189895135;4.0;0.0
87116244;871162;MORTCERF;MORTCERF;GARE DE MORTCERF;;Mortcerf;AVENUE DE LA GARE 77163 MORTCERF;77318;Mortcerf;641992.0;2421365.0;48.7893454005, 2.90770615404;5.0;0.0
87113845;871138;LES COQUETIERS (T4);LES COQUETIERS;LES COQUETIERS;;Les Coquetiers;;93077;Bondy;611873.0;2432679.0;48.892289456, 2.49832798223;3.0;0.0
87758151;877581;SAINT-MAUR CRETEIL;SAINT-MAUR CRETEIL;GARE DE ST MAUR CRETEIL;;Saint-Maur-des-Fossés - Créteil;;94068;Saint-Maur-des-Fossés;609981.0;2423111.0;48.8063293818, 2.4723169521;3.0;1.0
87758094;877580;SAINT-GERMAIN EN LAYE;SAINT-GERMAIN EN LAYE;GARE DE ST GERMAIN EN LAYE;;Saint-Germain-en-Laye;;78551;Saint-Germain-en-Laye;582249.0;2433382.0;48.8984691709, 2.09453884287;4.0;1.0
87758003;877580;CHARLES DE GAULLE ETOILE;CHARLES DE GAULLE ETOILE;CHARLES DE GAULLE ETOILE;;Charles-de-Gaulle Étoile;;75108;Paris;597340.0;2430815.0;48.8756403455, 2.30026252375;1.0;1.0
87758201;877582;BOISSY SAINT-LEGER;BOISSY SAINT-LEGER;GARE DE BOISSY ST LEGER;;Boissy-Saint-Léger;;94004;Boissy-Saint-Léger;612421.0;2417187.0;48.7530423598, 2.50534535329;4.0;1.0
87758144;877581;JOINVILLE LE PONT;JOINVILLE LE PONT;GARE DE JOINVILLE LE PONT;;Joinville-le-Pont;;94042;Joinville-le-Pont;609353.0;2424744.0;48.8210157404, 2.46380759996;3.0;1.0
87758078;877580;LE VESINET CENTRE;LE VESINET CENTRE;GARE DU VESINET CENTRE;;Le Vésinet;;78650;Le Vésinet;585192.0;2432465.0;48.8903029033, 2.13468726683;4.0;1.0
87758177;877581;CHAMPIGNY;CHAMPIGNY;GARE DE CHAMPIGNY;;Champigny;;94068;Saint-Maur-des-Fossés;612758.0;2423185.0;48.8069455873, 2.51010547177;3.0;1.0
87697326;876973;PIERREFITTE STAINS T11;PIERREFITTE STAINS;GARE DE PIERREFITTE STAINS T11;;Pierrefitte Stains;Avenue du Bois Moussay;93059;Pierrefite-sur-Seine;602426.0;2440428.0;48.962038335, 2.36961479;4.0;0.0
87758342;877583;NOISY CHAMPS;NOISY CHAMPS;GARE DE NOISY CHAMPS;;Noisy-le-Grand Champs;;93051;Champs-sur-Marne;617752.0;2427164.0;48.8425892215, 2.57822488113;4.0;1.0
87758862;877588;LA HACQUINIERE;LA HACQUINIERE;GARE DE LA HACQUINIERE;;La Hacquinière;;91122;Bures-sur-Yvette;586498.0;2410706.0;48.6947648701, 2.15318113824;5.0;1.0
87758839;877588;LE GUICHET;LE GUICHET;GARE DU GUICHET;;Le Guichet;;91471;Orsay;589312.0;2411829.0;48.7049120727, 2.19136051979;5.0;1.0
87758615;877586;LUXEMBOURG;LUXEMBOURG;LUXEMBOURG;;Luxembourg;;75105;Paris;600298.0;2427629.0;48.84701219, 2.34056375045;1.0;1.0
87758623;877586;PORT ROYAL;Port Royal;PORT ROYAL;;Port Royal;;75106;Paris;600012.0;2426830.0;48.839831199, 2.33666920248;1.0;1.0
87758680;877586;BAGNEUX;BAGNEUX;GARE DE BAGNEUX;;Bagneux;;94016;Cachan;598861.0;2421643.0;48.7932107738, 2.32101212686;3.0;1.0
