Pays;Secteur;Type;Nom;WGS 84;Adresse;Département;Code postal;Ville;Lundi;Mardi;Mercredi;Jeudi;Vendredi ;Samedi;Dimanche et fêtes;Ouvert le lundi;Ouvert le mardi;Ouvert le mercredi;Ouvert le jeudi;Ouvert le vendredi;Ouvert le samedi;Ouvert le dimanche;Rendez-vous;GUICHET VENTE VOYAGES;BLS
(borne libre service);lu;ma;me;je;ve;LU - VE;Ouvert lundi - vendredi;Particularités;Particularités EN;Particularités ES;Particularités DE;Particularités IT;Particularités NL;Dates d'ouverture
si pdv saisonnier;Dates d'ouverture si pdv saisonnier EN;Dates d'ouverture si pdv saisonnier ES;Dates d'ouverture si pdv saisonnier DE;Dates d'ouverture si pdv saisonnier IT;Dates d'ouverture si pdv saisonnier NL;Si travaux, 
dates de fermeture;Si travaux, dates de fermeture EN;Si travaux, dates de fermeture ES;Si travaux, dates de fermeture DE;Si travaux, dates de fermeture IT;Si travaux, dates de fermeture NL;URL profonde service rendez-vous 
France;OUEST;GARE;ST PIERRE DES CORPS;47.386352, 0.721027;67 Rue Fabienne Landy;37;37700.0;Saint-Pierre-des-Corps;6:00-20:30;6:00-20:30;6:00-20:30;6:00-20:30;6:00-21:30;7:30-19:30;8:30-21:30;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;oui;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;http://www.rendezvous.sncf.com/garespdc
France;OUEST;GARE;VIERZON VILLE;47.226246, 2.059563;Place de la Gare;18;18100.0;Vierzon;5:35-20:30;5:35-20:30;5:35-20:30;5:35-20:30;5:35-21:30;6:30-20:00;7:20-21:30;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;VILLEFRANCHE SUR CHER;47.29500075, 1.75896342;Place de la Gare;41;41200.0;Villefranche sur Cher;8:40-16:00;8:40-16:00;8:40-16:00;8:40-16:00;8:40-13:30;Fermé;14:45-19:45;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
Allemagne;EUROPE;Boutique;THALYS STORE & MORE;50.94197, 6.95695;Am Bahnhofsvorplatz 1;50;50667.0;COLOGNE;8:00-18:45;8:00-18:45;8:00-18:45;8:00-18:45;8:00-18:45;8:00-17:00;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;BOUTIQUE;CARPENTRAS;44.050078, 5.044299;avenue de la gare;84;84200.0;carpentras;9:30-18:00;9:30-18:00;9:30-18:00;9:30-18:00;9:30-18:00;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;CHATEAU ARNOUX ST AUBAN;44.06154356, 5.99730721;Place de la Gare;04;4150.0;Château Arnoux St Aubin;6:15-13:25 & 13:50-21:05;6:15-13:25 & 13:50-21:05;6:15-13:25 & 13:50-21:05;6:15-13:25 & 13:50-21:05;6:15-13:25 & 13:50-21:05;6:10-13:00 & 14:15-20:35;9:00-13:00 & 13:50-21:05;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;BOUTIQUE;DRAGUIGNAN;43.535099, 6.394706;RUE DU DOCTEUR ANGELIN GERMAN;83;83300.0;Draguignan;9:00-17:30;9:00-17:30;9:00-17:30;9:00-17:30;9:00-17:30;9:00-17:30;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;oui;non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;HYERES;43.11239883, 6.11313702;Place de l'Europe;83;83400.0;Hyères;9:10-18:25;9:10-18:25;9:10-18:25;9:10-18:25;9:10-18:25;9:40-19:10;9:40-18:15;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;LARAGNE;44.31648398, 5.81893421;Avenue de la Gare;05;5300.0;Laragne;5:50-13:5 & 13:35-21:10;5:50-13:5 & 13:35-21:10;5:50-13:5 & 13:35-21:10;5:50-13:5 & 13:35-21:10;5:50-13:5 & 13:35-21:10;5:50-13:5 & 13:35-21:10;9:00-13:5 & 13:30-21:10;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;LE LUC ET LE CANNET;43.38968876, 6.34253601;Place de la Gare;83;83340.0;Le Cannet des Maures;9:30-12:30 & 14:30-18:30;9:30-12:30 & 14:30-18:30;9:30-12:30 & 14:30-18:30;9:30-12:30 & 14:30-18:30;9:30-12:30 & 14:30-18:30;9:30-12:30 & 13:30-17:30;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;LE THOR;43.92640557, 4.99603452;Place de la Gare;84;84220.0;Le Thor;8:30-11:55 & 14:00-17:30;8:30-11:55 & 14:00-17:30;8:30-11:55 & 14:00-17:30;8:30-11:55 & 14:00-17:30;8:30-11:55 & 14:00-17:30;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;GARE;LES ARCS DRAGUIGNAN;43.5036721, 6.4847536;Avenue de la gare;83;83460.0;Les Arcs Draguignan;6:00-19:15;6:00-19:15;6:00-19:15;6:00-19:15;6:00-19:15;8:00-18:40;8:00-18:40;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;MANDELIEU LA NAPOULE;43.52430717, 6.94155281;Place de La Fontaine;06;6210.0;Mandelieu La Napoule;9:05-11:40 & 12:50-17:20;9:05-11:40 & 12:50-17:20;9:05-11:40 & 12:50-17:20;9:05-11:40 & 12:50-17:20;9:05-11:40 & 12:50-17:20;9:05-11:40 & 12:50-17:20;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;MANOSQUE GREOUX LES BAINS;43.82310024, 5.79351737;Place Frédéric Mistral;04;4100.0;Manosque;5:50-20:40;5:50-20:40;5:50-20:40;5:50-20:40;5:50-20:40;5:50-20:40;6:30-20:40;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;BOUTIQUE;MARSEILLE MONTGRAND;43.2917197144, 5.37883032045;9 rue Montgrand;13;13006.0;Marseille;9:15-18:00;9:15-18:00;9:15-18:00;9:15-18:00;9:15-18:00;10:30-17:30;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;oui;oui;non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;http://www.rendezvous.sncf.com/btqmarseillemontgrand
France;SUD-EST;Gare;NICE RIQUIER;43.70594006, 7.29029802;Place Auguste Blanqui;06;6300.0;Nice;5:45-21:00;5:45-21:00;5:45-21:00;5:45-21:00;5:45-21:00;6:15-20:10;7:10-17:40;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;GARE;NICE VILLE;43.7039011402, 7.2613858425;Avenue Thiers;06;6008.0;Nice;06:00-20:30;06:00-20:30;06:00-20:30;06:00-20:30;06:00-20:30;06:00-20:30;7:00-20:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;oui;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;http://www.rendezvous.sncf.com/gareniceville
France;SUD-EST;Gare;SAUSSET LES PINS;43.33293178, 5.11026253;Avenue de la Gare;13;13960.0;Sausset les Pins;6:40-13:50;6:40-13:50;6:40-13:50;6:40-13:50;6:40-13:50;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;SERRES;44.42471199, 5.71839863;Place de la Gare;05;5700.0;Serres;5:45-12:40 & 13:10-21:45;5:45-12:40 & 13:10-21:45;5:45-12:40 & 13:10-21:45;5:45-10:45 & 11:010-16:00 & 16:25-212:20;5:45-12:40 & 13:10-21:45;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;Les Samedi Fériés 9h35-12h40 & 13h10-19h50;Saturday public holidays 9:35 am - 12:40 pm & 1:10 pm - 7:50 pm;Los sábados festivos 9h35-12h40 y 13h10-19h50;An samstäglichen Feiertagen: 09:35–12:40 h und 13:10–19:50 h;Sabati festivi 09:35-12:40 e 13:10-19:50;Zaterdag feestdagen 9.35-12.40 u & 13.10-19.50 u;;;;;;;;;;;;;
France;SUD-EST;Gare;SOSPEL;43.87625676, 7.45312562;Place Borriglione;06;6380.0;Sospel;05:55-11:30 &12:30-14:00;05:55-11:30 &12:30-14:00;05:55-11:30 &12:30-14:00;05:55-11:30 &12:30-14:00;05:55-11:30 &12:30-14:00;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;VEYNES DEVOLUY;44.53181896, 5.81578027;Place de la Gare;05;5400.0;Veynes;5:30-7:10 & 7:40-14:40 & 15:10-22:40;5:30-7:10 & 7:40-14:40 & 15:10-22:40;5:30-7:10 & 7:40-14:40 & 15:10-22:40;5:30-7:10 & 7:40-14:40 & 15:10-22:40;5:30-7:10 & 7:40-14:40 & 15:10-22:40;Fermé;6:15-7:10 & 7:40-14:40 & 15:10-22:40;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;ARS SUR MOSELLE;49.07446796, 6.07845514;Place du général De Gaulle;57;57130.0;Ars sur Moselle;9:00-11:30 & 13:30-18:00;9:00-11:30 & 13:30-18:00;9:00-11:30 & 13:30-18:00;9:00-11:30 & 13:30-18:00;9:00-11:30 & 13:30-18:00;9:00-12:00;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;GARE;BAR LE DUC;48.773086, 5.16609;Place de la République;55;55000.0;Bar Le Duc;9:15-18:20;9:15-18:20;9:15-18:20;9:15-18:20;9:15-18:20;9:20-17:20;12:25-20:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;BENING;49.13819959, 6.82858043;Rue de la Gare;57;57800.0;Bening Les St Avold;6:10-12:00 & 12:30-18:20;7:30-11:45 & 13:30-17:00;7:30-11:45 & 13:30-17:00;7:30-11:45 & 13:30-17:00;7:30-11:45 & 13:30-17:00;7:30-11:45 & 13:30-17:00;14:25-20:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;BRUYERES;48.20475871, 6.71921204;23 avenue Gambetta;88;88600.0;Bruyères;6:15-13:15 & 15:15-16:00 & 16:30-20:00;6:15-13:15 & 15:15-16:00 & 16:30-20:00;6:15-13:15 & 15:15-16:00 & 16:30-20:00;6:15-13:15 & 15:15-16:00 & 16:30-20:00;6:15-13:15 & 15:15-16:00 & 16:30-20:00;9:30-11:30;14:15-19:15;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;COMMERCY;48.76576823, 5.58891956;45 place de la Gare;55;55200.0;Commercy;6:05-12:50 & 13:50-20:30;7:15-12:50 & 13:50-20:30;7:15-12:50 & 13:50-20:30;7:15-12:50 & 13:50-20:30;7:15-12:50 & 13:50-20:30;8:30-12:50 & 13:30-17:45;13:50-20:30;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;CONFLANS JARNY;49.16675984, 5.86726847;Place Aristide Briand;54;54860.0;Jarny;5:15-12:00 & 14:00-18:00;9:00-12:00 & 14:00-18:00;9:00-12:00 & 14:00-18:00;9:00-12:00 & 14:00-18:00;9:00-12:00 & 14:00-18:00;9:00-12:00 & 14:00-18:00;13:15-20:15;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;BLAINVILLE DAMELEVIERES;48.56457697, 6.38710088;1 place de la Gare;54;54360.0;Damelevières;5:30-12:00 & 12:15-18:45;5:30-12:00 & 12:15-18:45;5:30-12:00 & 12:15-18:45;5:30-12:00 & 12:15-18:45;5:30-12:00 & 12:15-18:45;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;Gare;DIEULOUARD;48.8437441, 6.0712765;Rue de la Gare;54;54380.0;Dieulouard;13:30-19:00;13:30-19:00;13:30-19:00;13:30-19:00;13:30-19:00;13:30-19:00;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;GARE;NANCY;48.6895567438, 6.17499516303;3 Place THIERS;54;54003.0;NANCY;5:40-20:00;5:40-20:00;5:40-20:00;5:40-20:00;5:40-20:00;6:40-20:00;7:40-20:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;oui;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;http://www.rendezvous.sncf.com/garenancy
France;EST;Gare;ST AVOLD;49.08570052, 6.72071967;49 rue de la Gare;57;57730.0;Valmont;09:00-18:10;09:00-18:10;09:00-18:10;09:00-18:10;09:00-18:10;09:00-18:10;12:35-19:45;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;Les 2 premiers jours du mois (hors Samedi, dimanche et fêtes) : 6h15 – 18h10;;;;;;;;;;;;;;;;;;
France;EST;Gare;THAON;48.24470632, 6.41595435;Place de la Gare;88;88150.0;Thaon;7:40-11:15 & 13:15-16:55;7:40-11:15 & 13:15-16:55;7:40-11:15 & 13:15-16:55;7:40-11:15 & 13:15-16:55;7:40-11:15 & 13:15-16:55;7:40-11:15 & 13:15-16:55;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;EST;BOUTIQUE;VANDOEUVRE;48.6623721298, 6.17315922496;Centre commercial Les Nations - 23, boulevard de l'Europe;54;54500.0;VANDOEUVRE LES NANCY;10:10-13:00 & 14:00-17:30;10:10-13:00 & 14:00-17:30;10:10-13:00 & 14:00-17:30;10:10-13:00 & 14:00-17:30;10:10-13:00 & 14:00-17:30;8:30-12:00 & 13:00-16:00;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;oui;non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;AIGUES MORTES;43.57111656, 4.1911067;Route de Nîmes;30;30220.0;Aigues-Mortes;9:00-12:10 & 13:40-18:00;9:00-12:10 & 13:40-18:00;9:00-12:10 & 13:40-18:00;9:00-12:10 & 13:40-18:00;9:00-12:10 & 13:40-18:00;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;ELNE;42.59736926, 2.96352068;Avenue de le Gare;66;66200.0;Elne;9:30-13:00 & 14:30-18:15;9:30-13:00 & 14:30-18:15;9:30-13:00 & 14:30-18:15;9:30-13:00 & 14:30-18:15;9:30-13:00 & 14:30-18:15;9:30-13:00 & 14:30-18:15;9:30-13:00 & 14:30-18:15;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;MONT LOUIS LA CABANASSE;42.50197726, 2.11441876;1 avenue Moffre;66;66210.0;La Cabanasse;8:30-11:55 & 14:35-18:00;8:30-11:55 & 14:35-18:00;8:30-11:55 & 14:35-18:00;8:30-11:55 & 14:35-18:00;8:30-11:55 & 14:35-18:00;8:30-11:55 & 14:35-18:00;8:30-11:55 & 14:35-18:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;BLS SEULE;GRAND SUD LATTES;43.582131, 3.92669;Centre commercial Grand Sud - route de Carnon;34;34970.0;LATTES;Fermé;Fermé;Fermé;Fermé;Fermé;Fermé;Fermé;fermé;fermé;fermé;fermé;fermé;fermé;fermé;NON;NON;oui;0.0;0.0;0.0;0.0;0.0;0.0;fermé;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;LEZIGNAN-CORBIERES;43.19997074, 2.76985676;58 avenue Georges Clémenceau;11;11200.0;Lézignan Corbières;6:30-13:45;9:30-12:45 & 14:00-18:00;9:30-12:45 & 14:00-18:00;9:30-12:45 & 14:00-18:00;9:30-12:45 & 14:00-18:00;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;MARVEJOLS;44.54461586, 3.28104757;Place de la Gare;48;48100.0;Marvejols;9:15-13:00 & 14:30-18:00;9:15-13:00 & 14:30-18:00;9:15-13:00 & 14:30-18:00;9:15-13:00 & 14:30-18:00;9:15-13:00 & 14:30-18:00;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;GARE;MONTPELLIER SAINT-ROCH;43.604982, 3.880313;place Auguste Gibert;34;34011.0;MONTPELLIER;6:30-20:00;6:30-20:00;6:30-20:00;6:30-20:00;6:30-20:00;6:30-20:00;6:30-20:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;oui;oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;PORT LA NOUVELLE;43.02086419, 3.03880452;1 rue Antoine de Niquet;11;11210.0;Port La Nouvelle;7:40-11:30 & 12:45-16:10;7:40-11:30 & 12:45-16:10;7:40-11:30 & 12:45-16:10;7:40-11:30 & 12:45-16:10;7:40-11:30 & 12:45-16:10;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;ST ROME DE CERNON;44.0145748, 2.96761728;Place de la Gare;12;12490.0;St Rome de Cernon;10:30-11:35  & 13:35-18:05;10:30-11:35  & 13:35-18:05;10:30-11:35  & 13:35-18:05;10:30-11:35  & 13:35-18:05;11:35-19:05;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;SUD-EST;Gare;VERGEZE CODOGNAN;43.73981735, 4.21884442;27 chemin Vaunajol;30;30310.0;Vergèze;6:00-11:00 & 12:30-14:20;7:45-11:45 & 14:00-16:50;7:45-11:45 & 14:00-16:50;7:45-11:45 & 14:00-16:50;7:45-11:45 & 14:00-16:50;Fermé;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;ARNAGE;47.92844086, 0.18994415;Place de la gare;72;72230.0;Arnage;9:30-12:30 & 14:30-18:30;9:30-12:30 & 14:30-18:30;9:30-12:30 & 14:30-18:30;9:30-12:30 & 14:30-18:30;9:30-12:30 & 14:30-18:30;9:30-12:30 & 14:30-17:40;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;CHANTENAY;47.19670503, -1.59595728;Boulevard Maréchal Juin;44;44100.0;Nantes;9:00-12:30 & 13:00-18:00;9:00-12:30 & 13:00-18:00;9:00-12:30 & 13:00-18:00;9:00-12:30 & 13:00-18:00;9:00-12:30 & 13:00-18:00;9:00-12:00;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;CLISSON;47.08583846, -1.28675466;Rue Ferdinand Albert;44;44190.0;Clisson;05:40-19:25;06:50-19:25;06:50-19:25;06:50-19:25;06:50-19:25;9:00-18:40;10:45-18:40;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;ECOMMOY;47.82400408, 0.26939379;Rue du Général Leclerc;72;72220.0;Ecommoy;7:15-13:00 & 14:45-16:15;7:15-13:00 & 14:45-16:15;7:15-13:00 & 14:45-16:15;7:15-13:00 & 14:45-16:15;7:15-13:00 & 14:45-16:15;8:30-16:00;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;FONTENAY LE COMTE;46.45752274, -0.79325557;Avenue Charles de Gaulle;85;85200.0;Fontenay le Comte;10:10-12:30 & 14:00-19:00;10:10-12:30 & 14:00-19:00;10:10-12:30 & 14:00-19:00;10:10-12:30 & 14:00-19:00;10:10-12:30 & 13:45-18:00;10:10-12:30 & 14:00-18:00;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;LA ROCHE SUR YON;46.67155887, -1.43588315;75 boulevard Louis Blanc;85;85000.0;La Roche sur Yon;6:00-19:00;7:10-19:00;7:10-19:00;7:10-19:00;7:10-19:30;8:30-18:45;8:40-20:00;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;LE CROISIC;47.28973383, -2.50691659;Place du 18 juin 1940;44;44490.0;Le Croisic;9:30-12:25 & 14:30-18:25;9:30-12:25 & 14:30-18:25;9:30-12:25 & 14:30-18:25;9:30-12:25 & 14:30-18:25;9:30-12:25 & 14:00-18:25;9:50-12:20 & 14:00-17:40;9:50-12:00 & 14:20-19:5;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;SAUMUR;47.26923942, -0.07198407;Avenue David d'Angers;49;49400.0;Saumur;5:55-20:00;5:55-20:00;5:55-20:00;5:55-20:00;5:55-20:00;5:55-20:00;8:05-21:45;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Oui;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;OUEST;Gare;SILLE LE GUILLAUME;48.18162439, -0.12857608;Place de la Gare;72;72140.0;Sillé le Guillaume;7:00-11:30;9:00-12:00 &  & 14:00-16:00;9:00-12:00 &  & 14:00-16:00;9:00-12:00 &  & 14:00-16:00;9:00-12:00 & 15:00-19:30;9:00-12:00;Fermé;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;fermé;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;NORD;Gare;CHATEAU THIERRY;49.03790955, 3.40941055;Place Jean Monet;02;2400.0;Château Thierry;5:15-21:15;5:15-21:15;5:15-21:15;5:15-21:15;5:15-21:15;5:15-21:15;5:15-21:15;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;ouvert;non;Oui;Non;1.0;1.0;1.0;1.0;1.0;5.0;ouvert;;;;;;;;;;;;;;;;;;;
France;ILE-DE-FRANCE;BLS SEULE;AULNAY SOUS BOIS;48.931745, 2.493791;5, Place du Général de Gaulle;93;93600.0;Aulnay-sous-Bois;;;;;;;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;non;non;oui;0.0;0.0;0.0;0.0;0.0;0.0;n/a;;;;;;;;;;;;;;;;;;;
France;ILE-DE-FRANCE;BLS SEULE;EPINAY VILLETANEUSE;48.95787673, 2.32872546;215 route de St Leu;93;93430.0;Villetaneuse;;;;;;;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;non;non;Oui;0.0;0.0;0.0;0.0;0.0;0.0;n/a;;;;;;;;;;;;;;;;;;;
France;ILE-DE-FRANCE;BLS SEULE;GENNEVILLIERS;48.933326, 2.307515;35 Avenue du Général de Gaulle;92;92330.0;Gennevilliers;;;;;;;;n/a;n/a;n/a;n/a;n/a;n/a;n/a;non;non;oui;0.0;0.0;0.0;0.0;0.0;0.0;n/a;;;;;;;;;;;;;;;;;;;
